# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  9.034631457378168e-01   1.717297726856847e+40   7.897288381357120e+38   1.171822450242543e+39   6.426066916337616e+39   1.935840744160180e+40   
  9.029679408921634e-01   2.105889752367507e+40   7.704588930784143e+38   1.143717028002877e+39   4.361965305094307e+39   1.314025181937566e+40   
  8.974266266407829e-01   3.519414007802314e+36   8.322362083552225e+34   1.233906029522773e+35   1.183975711443655e+36   3.567298367390322e+36   
  9.012539203634546e-01   5.123868472964499e+39   2.361435483021651e+38   3.503421271221784e+38   2.133351175638208e+39   6.424601362241008e+39   
  9.034473535104879e-01   4.285426629274835e+38   1.969761303986744e+37   2.922541921406902e+37   1.832930418212549e+38   5.519650702223450e+38   
  8.999256245434639e-01   1.026531592141158e+40   4.863796121638058e+38   7.217902318659202e+38   3.914753901808463e+39   1.179156496587403e+40   
  9.032689789991495e-01   3.790163469292219e+41   9.014097738967388e+39   1.337369437153594e+40   3.352936691057807e+40   1.009355706147943e+41   
  9.035614912718866e-01   5.577424034704656e+40   2.490146335126102e+39   3.696397342397760e+39   1.819516380977390e+40   5.481341869365319e+40   
  9.020253154866817e-01   1.402506204635103e+40   6.440782176109535e+38   9.559957672042256e+38   4.865860253471403e+39   1.465767031688004e+40   
  9.015427380544749e-01   9.088846758789029e+36   3.637923728703511e+35   5.401213118498290e+35   4.698728542648706e+36   1.415729740501580e+37   
  9.100274050498987e-01   5.226131717896506e+37   1.552935089894443e+36   2.303480408094095e+36   2.744364711910302e+37   8.268787409549534e+37   
  9.077659499874851e-01   3.804498690349499e+40   1.854630983459714e+39   2.752063604639470e+39   1.548761437237665e+40   4.664506485442872e+40   
  9.088257465434857e-01   5.835265969908741e+40   2.749864200150684e+39   4.081176576250322e+39   2.159816028668215e+40   6.505523847610779e+40   
  9.008392892393897e-01   3.148038042570403e+38   1.036536978900710e+37   1.537267092512546e+37   1.597290362230673e+38   4.812645483775438e+38   
  9.056296644440747e-01   7.054577124680056e+39   3.392688482779301e+38   5.034713357129027e+38   2.761113830104297e+39   8.316305036748201e+39   
  9.040449496289416e-01   1.902156892157004e+37   3.429549575272756e+35   5.085144067828668e+35   7.135159248646263e+36   2.149412645479263e+37   
  9.040671454513067e-01   1.293391372530934e+38   3.923241041816460e+36   5.816317032309445e+36   5.593078915073843e+37   1.685198046486583e+38   
  9.076299453645273e-01   3.561654199810238e+40   1.387424535739361e+39   2.058127411976808e+39   1.280157252301896e+40   3.855060676343235e+40   
  9.050926169230982e-01   1.624562797399806e+41   6.390921917219080e+39   9.488131245139708e+39   4.154010772674951e+40   1.251571447338176e+41   
  9.076071061624427e-01   3.562886727986211e+41   1.705154970887433e+40   2.530468428358110e+40   1.379518573924638e+41   4.155053690773894e+41   
  9.105068215752092e-01   4.025712195887191e+40   1.914571234640625e+39   2.841246541503908e+39   1.544995915776807e+40   4.653545889310479e+40   
  9.098227650936370e-01   5.119004742137241e+40   6.778294248839386e+38   9.400123526446630e+38   2.294849372196919e+39   6.906948788628982e+39   
  9.288030042145226e-01   9.740359574503925e+37   3.706351653073524e+36   5.502041031494917e+36   5.051141255585546e+37   1.521911903209427e+38   
  9.175562524183964e-01   1.102275279385446e+41   4.378516133784291e+39   6.500567376581702e+39   2.729682265892356e+40   8.224131730394862e+40   
  9.173933000425041e-01   3.481778461235340e+38   1.810340093486924e+37   2.689725468022863e+37   1.758878686697119e+38   5.299512078830984e+38   
  9.163063676871588e-01   6.183671102928627e+38   2.108417521330568e+37   3.129624627363752e+37   2.413118517737789e+38   7.267871141917540e+38   
  9.126955254527238e-01   1.147980816065005e+39   5.681542824358729e+37   8.449695237735977e+37   4.935279079198740e+38   1.486711493015819e+39   
  9.099629161271221e-01   1.688110217147042e+40   8.243099029547758e+38   1.222980762221601e+39   7.192957741448121e+39   2.166329523253582e+40   
  9.054414837780782e-01   2.687454588684602e+40   1.276535579667230e+39   1.894360909800634e+39   1.034793614730223e+40   3.116795884743694e+40   
  9.179870917147670e-01   1.164030726214935e+41   5.258023074267359e+39   7.804931605585089e+39   3.874702612141097e+40   1.167213937421743e+41   
  9.151879634203481e-01   7.685565432826262e+41   1.696217474753751e+40   2.516730576172766e+40   6.033226711810556e+40   1.816077427911855e+41   
  9.143498037192082e-01   3.609692627675556e+41   1.500236684612374e+40   2.227061369253897e+40   9.793549668786852e+40   2.950671624069740e+41   
  9.164586700391248e-01   1.775858398155048e+39   8.088945957710821e+37   1.200038846893060e+38   7.168436030275401e+38   2.158831666772637e+39   
  9.161273649851640e-01   8.505168639106626e+37   4.161338421160463e+36   6.184806187452630e+36   4.063257319371105e+37   1.223827217157126e+38   
  9.105900056756724e-01   7.986736982456306e+39   3.863139901003063e+38   5.732594676967172e+38   3.191969569587724e+39   9.613771275900640e+39   
  9.159483157397585e-01   9.122548621231353e+39   4.473336558057284e+38   6.636707170010522e+38   3.932604442374829e+39   1.184363384519298e+40   
  9.218463085824891e-01   2.619886147884601e+37   3.959300950205371e+35   5.876760722754773e+35   5.528440217374362e+36   1.665457376766233e+37   
  9.118571616092477e-01   2.026702535350320e+39   8.819312841365751e+37   1.310921779458822e+38   8.803322791919900e+38   2.651436218723379e+39   
  9.105875006806918e-01   6.614017626954861e+40   3.224678803872298e+39   4.784393117709288e+39   2.784312987179353e+40   8.385846517496525e+40   
  9.171914423999794e-01   2.135779390904933e+39   9.046185799768726e+37   1.342203067224512e+38   8.841672939475911e+38   2.662710579795792e+39   
  9.092358694319376e-01   3.892607123822734e+39   1.689156595305176e+38   2.507558436008115e+38   1.736180099091055e+39   5.228439127480925e+39   
  9.194255985608943e-01   1.153306795430668e+40   4.456792758071138e+38   6.611596326231668e+38   4.129985911600071e+39   1.243673497425330e+40   
  9.213454018525664e-01   6.636598850425571e+39   3.079337327137294e+38   4.569855013624790e+38   2.840131664179780e+39   8.552595838481717e+39   
  9.016673156767756e-01   5.350378956872927e+41   1.121904269282437e+40   1.664440059140858e+40   3.736076461134879e+40   1.124779745112467e+41   
  9.185821709525053e-01   3.663516050540092e+40   1.704085434205454e+39   2.529220382223942e+39   1.312840428647270e+40   3.954541730250253e+40   
  9.191676965097186e-01   1.045162899592982e+41   2.647242379069402e+39   3.927652435482382e+39   1.080867919291925e+40   3.253908471744222e+40   
  9.432833135525278e-01   1.663760027824634e+40   8.149453202138864e+38   1.209116716568358e+39   7.042320467176859e+39   2.121037691888227e+40   
  9.464348203276602e-01   7.808270998638106e+37   2.674098854991897e+36   3.968483726179823e+36   4.060530095771813e+37   1.223440163994950e+38   
  9.459313020374494e-01   1.570617657574699e+40   7.399222950698659e+38   1.098044167671776e+39   6.545924256340635e+39   1.971254867365134e+40   
  9.410139855400237e-01   2.769828823857544e+39   1.244019706058809e+38   1.845566398796406e+38   1.123089656474024e+39   3.382172059264854e+39   
  9.429898596207444e-01   3.020275163297251e+40   9.137185274679038e+38   1.356202435923737e+39   4.346676073374476e+39   1.309043445499552e+40   
  9.388051023708179e-01   5.818366206504922e+39   1.787830387488852e+38   2.652203824921478e+38   1.721199037725081e+39   5.182860072749617e+39   
  9.468568872891998e-01   2.016935372239148e+41   7.163209365763248e+39   1.063119315947912e+40   3.891145342504600e+40   1.172085175425626e+41   
  9.376762068426974e-01   3.120903578435920e+39   1.867086922155519e+38   2.773821045027601e+38   1.274475308865809e+39   3.832089062319753e+39   
  9.448881942765468e-01   8.474253224619582e+39   4.104120040751024e+38   6.089962946444065e+38   3.425248790594109e+39   1.031633090595178e+40   
  9.390305481058945e-01   5.486132463434389e+41   1.406825349995244e+40   2.087304292468175e+40   5.507839564350394e+40   1.658130485535573e+41   
  9.386757488918824e-01   3.994749640928275e+38   1.952376251073849e+37   2.901612173127293e+37   1.900329592008995e+38   5.725460604226726e+38   
  9.437298026551291e-01   7.571359542454433e+40   3.649531482677936e+39   5.415797819669908e+39   2.985291816755401e+40   8.991338251413406e+40   
  9.451715647817795e-01   1.642871913500117e+40   6.847488968692273e+38   1.015840599685215e+39   6.172241302486137e+39   1.858674303534594e+40   
  9.458672533693615e-01   1.255885431756554e+37   3.569855570754493e+35   5.294228440877017e+35   6.601997483571750e+36   1.989185818966326e+37   
  9.504663950490053e-01   5.691688253558897e+39   2.444469279786935e+38   3.626789227518140e+38   2.328539521848072e+39   7.012275258627100e+39   
  9.489831171582743e-01   6.544362045538205e+39   3.109221631083292e+38   4.614161805266789e+38   2.558635970923036e+39   7.706079314170006e+39   
  9.472708872664219e-01   8.203848302651927e+40   3.679844188748525e+39   5.462478602786235e+39   2.680436257250773e+40   8.074780767988299e+40   
  9.440745224748435e-01   3.381735534256786e+40   1.650429632059072e+39   2.448648149124008e+39   1.440575352631850e+40   4.338612733912892e+40   
  9.563013585423572e-01   2.670768560327104e+40   1.279204368082407e+39   1.898201418332230e+39   1.057920482509799e+40   3.186384438010742e+40   
  9.513638075813726e-01   4.092892232405456e+40   1.680459629892897e+39   2.494803905043704e+39   1.102157549599652e+40   3.320726184061836e+40   
  9.579077443973754e-01   1.492165284180486e+40   7.249702356403412e+38   1.075662624152361e+39   6.204899906727497e+39   1.868770025198876e+40   
  9.491293065033253e-01   2.516526773522412e+40   1.229247999034793e+39   1.823865091964565e+39   1.056321727933055e+40   3.181402015024118e+40   
  9.490438096752252e-01   1.099812520222604e+41   5.327267081308120e+39   7.904984323772383e+39   4.685059386765944e+40   1.410811523826053e+41   
  9.497489321299923e-01   6.374625183146578e+39   3.026429512336463e+38   4.491479235848134e+38   2.440632328056946e+39   7.350800230009293e+39   
  9.514613048818044e-01   1.694698643045116e+40   7.285247682256040e+38   1.080758959801749e+39   6.531987774156249e+39   1.967081335091464e+40   
  9.602621640685511e-01   1.203275131799816e+40   5.448199459800358e+38   8.087335803045542e+38   4.181093943192207e+39   1.259284502422198e+40   
  9.573222232759107e-01   5.200648433464060e+40   2.130038012361457e+39   3.162247710919152e+39   1.389192467067277e+40   4.185531235956155e+40   
  9.488824988493447e-01   1.018823905841611e+37   3.116012387741273e+35   4.622372933015567e+35   5.326618272100254e+36   1.604913294237790e+37   
  9.543715869350013e-01   8.724046017764898e+39   4.056723578767740e+38   6.020767726771580e+38   3.177318200152390e+39   9.570373675248654e+39   
  9.532527008554048e-01   7.595772305986869e+39   2.926464742371918e+38   4.341327389892591e+38   2.719848268073861e+39   8.190443900340620e+39   
  8.853943941255187e-01   2.398685294228339e+42   5.655489805323708e+40   8.392104193817500e+40   2.080075039720362e+41   6.261183455816744e+41   
  8.887175770592195e-01   6.777099396991762e+36   1.655933460312240e+35   2.455002222288612e+35   3.389931819136973e+36   1.021361216724617e+37   
  8.868402200136321e-01   1.157462179093989e+40   1.003297408209109e+38   9.720299839882959e+37   9.215430517203221e+38   2.775575916261735e+39   
  8.883800699844928e-01   6.811459491271299e+36   1.326247714500504e+35   1.966217951358513e+35   2.056779303765082e+36   6.196918428522264e+36   
  8.875980854999144e-01   1.116188888403436e+40   4.483455550371875e+38   6.651111795760555e+38   4.159192219922738e+39   1.252504152303628e+40   
  8.895065227806198e-01   6.258715100224472e+37   1.500650558508431e+36   2.224803468744714e+36   3.074810578045264e+37   9.264091263886585e+37   
  8.872916237385751e-01   2.068395224931124e+39   9.886462265864652e+37   1.466792283763464e+38   9.115415169028959e+38   2.745054803355648e+39   
  8.852483073986563e-01   5.317642099663912e+40   2.515575207259358e+39   3.733270667850999e+39   2.006544776996443e+40   6.043821183163087e+40   
  8.856842699349896e-01   8.474798136434336e+41   2.388875441567022e+40   3.544228794639859e+40   9.409727871273329e+40   2.833121774716123e+41   
  8.896097666163660e-01   2.824035592329314e+40   1.286629519207496e+39   1.909978489138718e+39   9.885766866807097e+39   2.977280273967282e+40   
  8.871276629315590e-01   2.464372821002605e+40   1.191025123752303e+39   1.767354469448837e+39   9.908890787072927e+39   2.984378441483652e+40   
  8.902761074603598e-01   2.534481128998522e+39   1.216777989669624e+38   1.805270197229789e+38   1.086164534763800e+39   3.271069894038030e+39   
  8.919925071858221e-01   2.219871351212828e+40   9.338392235723202e+38   1.386497548340879e+39   6.287829048951729e+39   1.894464415540062e+40   
  8.841084510737893e-01   6.124065320767289e+39   2.674447370916739e+38   3.967489659072597e+38   2.418735039446436e+39   7.283970201551889e+39   
  8.852982369822731e-01   1.825150286678959e+38   5.829217554634197e+36   8.654107632132897e+36   7.007757825895931e+37   2.110690816564193e+38   
  8.905989050901324e-01   6.110060630734292e+39   2.953148709504983e+38   4.381860075340482e+38   2.482463235254138e+39   7.477253279414600e+39   
  8.897378333726229e-01   1.479857041149697e+42   4.622967484461195e+40   6.858727942733536e+40   2.243190755901413e+41   6.755450114949654e+41   
  8.858260726699945e-01   5.462510452700750e+39   2.591776933360392e+38   3.846178904316772e+38   2.090480150459271e+39   6.296772579928517e+39   
  8.917072629275231e-01   3.357071345931941e+40   1.574428921156310e+39   2.335822642998872e+39   1.385010927209391e+40   4.171139546397309e+40   
  8.855013055478089e-01   2.351500090743087e+40   1.108203687204799e+39   1.644722418370814e+39   8.973505210143962e+39   2.702599336818644e+40   
  8.935335440099026e-01   3.773199307148380e+37   1.906899408101532e+36   2.833893088850362e+36   1.881132091349407e+37   5.667862323525588e+37   
  8.964122289498753e-01   1.147062835449233e+37   2.658288662191303e+35   3.941404973198940e+35   4.604888243743701e+36   1.387280927637249e+37   
  8.893314024297292e-01   5.112015194263176e+37   9.533169956479511e+35   1.413501577606000e+36   1.980150243827554e+37   5.965176469591640e+37   
  8.924334426212606e-01   1.735922589145000e+40   7.990108456619327e+38   1.186177002781971e+39   6.526276768382262e+39   1.965297061723357e+40   
  8.926576234637156e-01   2.532719694712833e+39   9.676840902855338e+37   1.434930119197072e+38   9.119823051388250e+38   2.747264950632716e+39   
  8.929750778499694e-01   1.967625172315012e+40   8.314430101546227e+38   1.234374981586926e+39   5.715325306225403e+39   1.721911638569972e+40   
  8.938353679455477e-01   6.409371183005885e+40   3.069563141669641e+39   4.555216287724039e+39   2.493894956789577e+40   7.511321965662576e+40   
  8.933144937043649e-01   1.210414291765179e+39   4.463531802374364e+37   6.621725238885462e+37   4.309605215305622e+38   1.297844528481543e+39   
  8.927258907370741e-01   2.182242521342203e+41   8.224970385493214e+39   1.220962403872287e+40   4.762464487541146e+40   1.434724014280099e+41   
  8.941322670253746e-01   1.143516731799751e+38   2.377028456431915e+36   3.528655481327271e+36   3.257649689607457e+37   9.813635482005973e+37   
  8.932216743957400e-01   3.585329794869448e+40   1.327329114168265e+39   1.970275226959852e+39   7.534291632958374e+39   2.269679774581786e+40   
  9.028867457755376e-01   7.025762039716138e+39   3.186494825501047e+38   4.729970561977603e+38   2.352292818058693e+39   7.086531606625862e+39   
  8.900953052029013e-01   1.216417598425124e+40   5.738935083204901e+38   8.517326295634472e+38   4.517314520631115e+39   1.360632183194784e+40   
  8.970845684520417e-01   6.114720358690552e+40   2.328386192389860e+39   3.456525227983778e+39   1.378943656302508e+40   4.154266535680947e+40   
  8.986881824563178e-01   4.965060685447389e+39   2.229025510402341e+38   3.306816538324142e+38   2.030845090918619e+39   6.115847618156878e+39   
  8.941829112385631e-01   1.242437944188681e+37   3.446205635851345e+35   5.109558428378018e+35   4.222015835289517e+36   1.272095914593650e+37   
  8.955607276867066e-01   8.434422635601332e+39   3.935920309758920e+38   5.838543648466203e+38   3.425211016767085e+39   1.031862865688254e+40   
  8.982373655275631e-01   4.274560563459381e+38   2.004670922390142e+37   2.974776663052414e+37   1.808989726135612e+38   5.447645817792267e+38   
  8.926315623529733e-01   1.576519807724294e+40   7.228892968945603e+38   1.072960543370822e+39   6.759812933039439e+39   2.035652850823287e+40   
  8.969850042233973e-01   3.326282157300386e+40   1.474286730263581e+39   2.188454454069556e+39   1.073471300610324e+40   3.233891372779620e+40   
  8.958550398626133e-01   4.674052374392160e+41   9.724329090897551e+39   1.442725120075137e+40   3.285392588392382e+40   9.890433969889882e+40   
  8.953022322366107e-01   3.961892464491235e+40   1.697380281186433e+39   2.518012848405043e+39   1.523739111404461e+40   4.588755164467502e+40   
  8.935020270490523e-01   3.574067899095263e+40   1.509752039961090e+39   2.239662503635752e+39   1.361166684805382e+40   4.099073271180508e+40   
  8.940167987726440e-01   2.647206564100499e+41   1.055549914041415e+40   1.566957166446600e+40   6.554885514399809e+40   1.974844360071639e+41   
  8.903628363164786e-01   5.012951935862793e+39   2.316803337617646e+38   3.437171492583746e+38   2.110469589746691e+39   6.355622460498895e+39   
  8.951478963685240e-01   1.028154000418339e+41   5.012986082076368e+39   7.437234582790207e+39   4.394242250417507e+40   1.323450336446764e+41   
  8.998721816865547e-01   1.637746881771009e+40   8.802590901406732e+38   1.307284453890214e+39   6.267283711994931e+39   1.886845049485040e+40   
  9.552839472126406e-01   1.867258159855588e+41   3.215176062825174e+39   4.286645814584491e+39   6.819058076073472e+40   2.050843938640484e+41   
  9.545149881282382e-01   7.557951647607682e+41   9.867711399356843e+39   1.216230497686754e+40   2.525154323020612e+41   7.599498325502033e+41   
  9.564652248019452e-01   1.432835727228884e+40   6.909903384689549e+38   1.025377459419885e+39   5.702528798301347e+39   1.717507764139980e+40   
  9.554278567281469e-01   2.324469430183518e+39   1.112793036178152e+38   1.654012678832473e+38   8.913577836374554e+38   2.684417275467508e+39   
  9.487573057003675e-01   3.670902290617171e+40   1.625681911021542e+39   2.413293560668823e+39   1.167420139040316e+40   3.516937918420476e+40   
  9.517404613032987e-01   9.708704703528015e+40   1.963881753739336e+39   2.913636010409261e+39   6.820364332821202e+39   2.053196323806062e+40   
  9.508146565090243e-01   1.629836443836965e+40   5.989236695747488e+38   8.888728055758642e+38   3.177447794683889e+39   9.572185363925098e+39   
  9.548549111424580e-01   9.734920479436260e+40   4.060932294823132e+39   6.029086120844160e+39   2.759231650153106e+40   8.313530447099890e+40   
  9.524208821404117e-01   1.026463966003782e+40   4.996855670739368e+38   7.414456234028144e+38   4.209840407933024e+39   1.267927596957778e+40   
  9.626888376380258e-01   8.320478590637065e+38   1.481241643327523e+37   2.195983091225883e+37   2.242711517763791e+38   6.757303313533893e+38   
  9.652482271140537e-01   3.223108530852357e+39   1.458349813813179e+38   2.163687706465172e+38   1.357909834045362e+39   4.089307070532508e+39   
  9.646467964365490e-01   9.984364355246080e+39   4.587741322927147e+38   6.808755820381117e+38   3.586206266433669e+39   1.080266481227436e+40   
  9.619403642457216e-01   6.076225318011704e+39   2.889361899363229e+38   4.287427442863911e+38   2.538285573126438e+39   7.644161631714778e+39   
  9.586791879436138e-01   8.186262736967317e+39   3.889826040277379e+38   5.772654253129912e+38   3.121371076015148e+39   9.401533800888782e+39   
  9.560570550671328e-01   2.199074153371348e+37   4.001207214407451e+35   5.932739290867915e+35   8.323599331329322e+36   2.507435474261903e+37   
  9.607665062057813e-01   3.265330936193903e+39   1.537529949879945e+38   2.281209165075694e+38   1.427184937618462e+39   4.297912990940741e+39   
  9.569023526880764e-01   2.673257942097539e+40   1.158227094126492e+39   1.719393636441907e+39   8.208625779581218e+39   2.473212169146807e+40   
  9.627459694679901e-01   1.043720245187903e+40   4.928499590066354e+38   7.314346588196303e+38   3.906927830630177e+39   1.176778241274372e+40   
  9.531748475966018e-01   7.489563383758359e+40   3.618665910773099e+39   5.369799307670397e+39   2.987482770732824e+40   8.998054621737057e+40   
  9.626567177681020e-01   6.608154075792039e+40   3.226932179104319e+39   4.787535946850938e+39   2.821507731014930e+40   8.497676663967555e+40   
  9.609198949299751e-01   1.902063777203079e+38   3.641977385343649e+36   5.399319006429566e+36   5.551227868083415e+37   1.672576691729071e+38   
  9.661660310470075e-01   7.414321045969369e+37   3.790814911859739e+36   5.631784508522105e+36   3.757818032003290e+37   1.132232836822112e+38   
  9.656181238376347e-01   5.805524736958611e+40   4.311446497036386e+37   6.388426811664066e+37   7.713639014241342e+37   2.319121030658293e+38   
  9.707191268328350e-01   3.870613000070818e+39   1.712711776048985e+38   2.540849475311490e+38   1.534783449862501e+39   4.621997809276613e+39   
  9.690486510374050e-01   7.645274103229123e+38   3.521399485775087e+37   5.225962932539631e+37   3.268702695927489e+38   9.843074718939495e+38   
  9.689811599485705e-01   5.229301891880475e+38   2.364034318229670e+37   3.512562514195159e+37   2.152424956004104e+38   6.482491570007390e+38   
  9.657370074657066e-01   2.148490136364962e+41   9.514084623764249e+39   1.412338435910281e+40   6.843812404453670e+40   2.061793250831192e+41   
  9.673477743298244e-01   7.995471544721144e+41   2.499221452564676e+40   3.709299295522321e+40   1.522764182349705e+41   4.587842581490050e+41   
  9.658658861296041e-01   8.183248177121215e+40   3.843337013113637e+39   5.704098094775604e+39   3.005637717287141e+40   9.053286692768145e+40   
  9.679789151512934e-01   3.700278843712385e+39   1.800137787633686e+38   2.670704367188583e+38   1.578639237124727e+39   4.754409931519501e+39   
  9.637473170402333e-01   3.348099831303833e+41   1.060652518133210e+40   1.493279620276303e+40   1.289240074025443e+41   3.878547108229432e+41   
  9.763452998488880e-01   1.916858412505683e+38   7.903531552184356e+36   1.173387037455710e+37   9.201011578982735e+37   2.772022143065043e+38   
  9.740335684457633e-01   1.058122096962403e+40   1.029013474656051e+38   4.658259070752556e+37   5.677829520413547e+39   1.707682036828411e+40   
  9.660830558257689e-01   4.834798905722228e+40   2.259489413409562e+39   3.353423210822904e+39   1.760383471830194e+40   5.302769913294679e+40   
  9.730610145754555e-01   9.399115746207995e+37   1.835647766594665e+36   2.721630513707948e+36   3.328806013284679e+37   1.002837574921041e+38   
  9.717934458655548e-01   1.063821527736679e+41   1.328921599770168e+38   1.969836424407894e+38   2.796145752541257e+38   8.415524322875383e+38   
  9.691389118303526e-01   2.238168222171702e+40   1.035562829850828e+39   1.537006702613899e+39   7.955253378676606e+39   2.396295093849362e+40   
  9.666972432305154e-01   2.086879284406077e+41   8.641388244942791e+39   1.282897190565336e+40   5.812880974095689e+40   1.751405934783549e+41   
  9.712393585435979e-01   2.536735149188396e+40   1.238570622276221e+39   1.837725517692581e+39   1.058113509953037e+40   3.186841286926267e+40   
  9.699392343182935e-01   3.345908972532140e+40   1.287209290815776e+39   1.910602898521017e+39   7.460009192844279e+39   2.247381750614417e+40   
  9.722278187101170e-01   3.366295417773179e+40   1.472712898156837e+39   2.184743107809707e+39   1.322813038858305e+40   3.983647965950493e+40   
  9.667465048552446e-01   7.939497052046137e+39   3.831065553030433e+38   5.685082120082020e+38   3.150852012286152e+39   9.489936076705510e+39   
  9.690371883752802e-01   6.676408765174144e+40   3.263640934144401e+39   4.842539148896909e+39   2.763577059151092e+40   8.323746845521927e+40   
  8.087906470515764e-01   2.045637737660499e+41   9.225464035582513e+39   1.369428461375105e+40   6.774077556093843e+40   2.040652850582323e+41   
  8.221959715506884e-01   4.332063962815334e+38   1.736405673106097e+37   2.577332278608677e+37   1.947874112094999e+38   5.866862320825840e+38   
  8.160435539882673e-01   6.654903839631152e+39   3.205438606059361e+38   4.756691238323432e+38   2.628060068580620e+39   7.915671507345690e+39   
  8.061037132027278e-01   1.841098805674250e+40   8.330484594505991e+38   1.236564605036542e+39   6.143324503460472e+39   1.850617243199151e+40   
  8.025509588690032e-01   1.233672649651434e+40   4.489472137629003e+38   6.659875115224420e+38   4.199208049957591e+39   1.264522616341472e+40   
  8.130167631719654e-01   4.570115683988595e+36   1.165626937118134e+35   1.728071948870281e+35   2.381474999651519e+36   7.175350652007197e+36   
  8.087155863311075e-01   5.528066094542813e+40   2.322629998103976e+39   3.448238254364934e+39   1.590989105461036e+40   4.793540750973193e+40   
  8.140042505696212e-01   1.437744056507578e+40   5.345016270998251e+38   7.928726586018074e+38   4.886820242266477e+39   1.471587536311353e+40   
  8.147625739689794e-01   6.808013626704928e+36   1.825496111868887e+35   2.706349588233040e+35   2.663758818809247e+36   8.025921368051153e+36   
  8.096291569139678e-01   9.955721159641691e+37   2.790803999149989e+36   4.138538056088138e+36   5.230920546511942e+37   1.576079511867942e+38   
  8.143671197694586e-01   7.427779940142793e+37   1.189542390073293e+36   1.763892761748756e+36   2.470584623335025e+37   7.441878962166609e+37   
  8.072064042730649e-01   1.195040008991600e+39   5.381451082226024e+37   7.998614897544615e+37   5.343449275431517e+38   1.609589776673033e+39   
  8.096471696901564e-01   3.916445672665149e+38   1.570963789269873e+37   2.332418037539461e+37   2.024441731978789e+38   6.099655134065867e+38   
  8.106800107975773e-01   3.569947275761585e+40   1.558970825091360e+39   2.314256364663492e+39   1.115988485970115e+40   3.362127634826154e+40   
  8.120103264362899e-01   7.447082706190525e+41   2.887204622755583e+40   4.285894216980025e+40   1.727329399889430e+41   5.203852929695091e+41   
  8.054724157674373e-01   2.623785762341596e+40   1.051220349472861e+39   1.560159015241527e+39   6.146187722941466e+39   1.851611432358517e+40   
  8.078418762643780e-01   2.220093864288901e+41   1.071442018650214e+40   1.589978695745135e+40   8.773628198771531e+40   2.642558307486012e+41   
  8.102734687383066e-01   1.434576909942685e+40   6.090733080632746e+38   9.035300008031939e+38   5.616475143514576e+39   1.691401254447279e+40   
  8.129185294828030e-01   1.644671487975506e+40   7.674879487564491e+38   1.138575781441008e+39   6.961083522834021e+39   2.096340697766120e+40   
  8.218593241616781e-01   8.641438219183800e+36   4.575401958727393e+35   6.797535055209790e+35   4.376899509481942e+36   1.318762458932635e+37   
  8.163289796123112e-01   5.266560536876810e+39   2.527227541423124e+38   3.750369154353339e+38   2.053717844708470e+39   6.185818648923781e+39   
  8.239898130550714e-01   9.551020337237997e+36   1.775008711557561e+35   2.631770252223505e+35   3.258643917579408e+36   9.816772074217585e+36   
  8.088273339423306e-01   5.154327372082190e+37   1.190560371763725e+36   1.765115672015566e+36   2.287786514377067e+37   6.892640962323932e+37   
  8.166349440937584e-01   1.833748129984603e+37   8.569264594001785e+35   1.273221358940590e+36   6.324983684651231e+36   1.901831089604171e+37   
  8.203963188346939e-01   9.421070498069280e+40   4.198309153417343e+39   6.232070234521949e+39   3.055931820973580e+40   9.206207059734663e+40   
  8.184045939525344e-01   4.946967066572560e+40   1.791258618849229e+39   2.658263780271554e+39   9.584032879484479e+39   2.886971231249865e+40   
  8.170299666280925e-01   7.058507711256409e+41   2.014636269377836e+40   2.800783261572370e+40   2.025806008086409e+41   6.093836568236781e+41   
  8.109926038217303e-01   5.950205815303225e+39   2.913592242631302e+38   4.322904447596528e+38   2.511439398060021e+39   7.563921544255530e+39   
  8.214853745774198e-01   1.827230201419535e+40   6.577669875608160e+38   9.757444009799747e+38   6.108878976988369e+39   1.839560050404456e+40   
  8.210799507531936e-01   2.060784068903067e+40   9.430320836509115e+38   1.399695776807732e+39   7.177155964255925e+39   2.161974274085099e+40   
  8.211050274165403e-01   2.898221983479609e+40   1.212786704912720e+39   1.800354923132998e+39   8.038420566538471e+39   2.421906948656092e+40   
  8.191655997291891e-01   1.013424049774333e+40   4.708064446281945e+38   6.986942525813469e+38   3.843777054556961e+39   1.157699770512338e+40   
  8.239771802297933e-01   7.216960074638968e+39   3.414416179681959e+38   5.067020497429429e+38   2.742738695313850e+39   8.261540952135532e+39   
  9.229984287890181e-01   2.882992429089219e+40   1.312786696154512e+39   1.948668843725668e+39   9.724487033395594e+39   2.929360294225436e+40   
  9.246869838268144e-01   1.754501495655985e+40   8.266800400305116e+38   1.226902209076541e+39   6.514633350968905e+39   1.962236693310139e+40   
  9.251090035982725e-01   7.046586443698370e+41   4.833473185400284e+39   7.106338530683228e+39   1.133253431022915e+40   3.413577899730168e+40   
  9.344026303289041e-01   1.337708022613283e+42   3.446731836337840e+40   4.548455169765176e+40   6.148669687546403e+41   1.849360106627292e+42   
  9.250942919287435e-01   2.400467700897269e+40   1.059557208782529e+39   1.571828230330957e+39   9.491583273457061e+39   2.858462919436594e+40   
  9.319523954429623e-01   8.366376313015856e+37   2.556723433374617e+36   3.790403404489094e+36   3.693568142770875e+37   1.112874306491057e+38   
